go_id	go_desc
0050537	 mandelamide amidase activity 
0050532	 2-phosphosulfolactate phosphatase activity 
0050531	 mannosyl-3-phosphoglycerate phosphatase activity 
0050530	 glucosylglycerol 3-phosphatase activity 
0050520	 phosphatidylcholine synthase activity 
0035005	 1-phosphatidylinositol-4-phosphate 3-kinase activity 
0052723	 inositol hexakisphosphate 1-kinase activity 
0000823	 inositol-1,4,5-trisphosphate 6-kinase activity 
0000285	 1-phosphatidylinositol-3-phosphate 5-kinase activity 
0050529	 polyneuridine-aldehyde esterase activity 
0050579	 vellosimine dehydrogenase activity 
0033775	 deoxysarpagine hydroxylase activity 
0033856	 pyridoxine 5-phosphate synthase activity 
0008742	 L-ribulose-phosphate 4-epimerase activity 
0050594	 tabersonine 16-hydroxylase activity 
0050590	 desacetoxyvindoline 4-hydroxylase activity 
0050636	 vinorine synthase activity 
0050596	 vinorine hydroxylase activity 
0050624	 vomilenine reductase activity 
0050615	 1,2-dihydrovomilenine reductase activity 
0050506	 vomilenine glucosyltransferase activity 
0003827	 alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity 
0008424	 glycoprotein 6-alpha-L-fucosyltransferase activity 
0018392	 glycoprotein 3-alpha-L-fucosyltransferase activity 
0050513	 glycoprotein 2-beta-D-xylosyltransferase activity 
0050507	 indoxyl-UDPG glucosyltransferase activity 
0033702	 +-trans-carveol dehydrogenase activity 
0052741	 R-limonene 6-monooxygenase activity 
0034002	 R-limonene synthase activity 
0031132	 serine 3-dehydrogenase activity 
0033703	 3beta-hydroxy-5beta-steroid dehydrogenase activity 
0052925	 dol-P-ManMan5GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity 
0052926	 dol-P-ManMan6GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity 
0052917	 dol-P-ManMan7GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity 
0052918	 dol-P-ManMan8GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity 
0046408	 chlorophyll synthetase activity 
0050559	 copalyl diphosphate synthase activity 
0050554	 abietadiene synthase activity 
0052678	 levopimaradiene synthase activity 
0050553	 taxadiene synthase activity 
0050604	 taxadiene 5-alpha-hydroxylase activity 
0050638	 taxadien-5-alpha-ol O-acetyltransferase activity 
0050598	 taxane 13-alpha-hydroxylase activity 
0050597	 taxane 10-beta-hydroxylase activity 
0050642	 2-alpha-hydroxytaxane 2-O-benzoyltransferase activity 
0050643	 10-deacetylbaccatin III 10-O-acetyltransferase activity 
0046567	 aphidicolan-16 beta-ol synthase activity 
0036189	 abieta-7,13-diene hydroxylase activity 
0036204	 abieta-7,13-dien-18-ol hydroxylase activity 
0036188	 abieta-7,13-dien-18-al dehydrogenase activity 
0052685	 perillic acidCoA ligase ADP-forming activity 
0052686	 perillic acidCoA ligase AMP-forming activity 
0052687	 3R-3-isopropenyl-6-oxoheptanoateCoA ligase (ADP-forming) activity 
0018635	 R-limonene 1,2-monooxygenase activity 
0052581	 --isopiperitenone reductase activity 
0034016	 polyenoic fatty acid isomerase activity 
0008460	 dTDP-glucose 4,6-dehydratase activity 
0008830	 dTDP-4-dehydrorhamnose 3,5-epimerase activity 
0052688	 3R-3-isopropenyl-6-oxoheptanoateCoA ligase (AMP-forming) activity 
0034003	 vetispiradiene synthase activity 
0070774	 phytoceramidase activity 
0048472	 threonine-phosphate decarboxylase activity 
0033971	 hydroxyisourate hydrolase activity 
0051997	 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase activity 
0050797	 thymidylate synthase FAD activity 
0050358	 tropinone reductase activity 
0008688	 3-3-hydroxyphenylpropionate hydroxylase activity 
0033803	 kaempferol 4-O-methyltransferase activity 
0033799	 myricetin 3-O-methyltransferase activity 
0070448	 laricitrin 5-O-methyltransferase activity 
0047246	 luteolin-7-O-glucuronide 7-O-glucuronosyltransferase activity 
0047247	 luteolin-7-O-diglucuronide 4-O-glucuronosyltransferase activity 
0033863	 ribose 1,5-bisphosphate phosphokinase activity 
0052733	 quinate 3-dehydrogenase NADP+ activity 
0004764	 shikimate 3-dehydrogenase NADP+ activity 
0052734	 shikimate 3-dehydrogenase NAD+ activity 
0052624	 2-phytyl-1,4-naphthoquinone methyltransferase activity 
0036163	 3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid decarboxylase activity 
0052667	 phosphomethylethanolamine N-methyltransferase activity 
0052732	 phosphoethanolamine phosphatase activity 
0052731	 phosphocholine phosphatase activity 
0033767	 4-hydroxyacetophenone monooxygenase activity 
0034795	 cyclohexane monooxygenase activity 
0052662	 zeaxanthin epoxidase activity 
0052663	 antheraxanthin epoxidase activity 
0034020	 neoxanthin synthase activity 
0010301	 xanthoxin dehydrogenase activity 
0010293	 abscisic aldehyde oxidase activity 
0045303	 diaminobutyrate-2-oxoglutarate transaminase activity 
0033816	 diaminobutyrate acetyltransferase activity 
0033990	 ectoine synthase activity 
0051907	 S-hydroxymethylglutathione synthase activity 
0034022	 3-hydroxyaminophenol mutase activity 
0052869	 arachidonic acid omega-hydroxylase activity 
0052878	 linoleate 8R-lipoxygenase activity 
0052879	 9,12-octadecadienoate 8-hydroperoxide 8S-isomerase activity 
0033982	 3-dehydro-L-gulonate-6-phosphate decarboxylase activity 
0047038	 D-arabinitol 2-dehydrogenase activity 
0046029	 mannitol dehydrogenase activity 
0033704	 3beta-hydroxy-5alpha-steroid dehydrogenase activity 
0052677	 D-arabinitol dehydrogenase, D-xylulose forming NADP+ activity 
0033709	 D-arabinitol dehydrogenase, D-ribulose forming NADP+ activity 
0047996	 hydroxyphytanate oxidase activity 
0047843	 dehydrogluconate dehydrogenase activity 
0051786	 all-trans-retinol 13,14-reductase activity 
0050323	 taurine dehydrogenase activity 
0050623	 berberine reductase activity 
0018530	 R-6-hydroxynicotine oxidase activity 
0043831	 thiosulfate dehydrogenase quinone activity 
0033760	 2-deoxymugineic-acid 2'-dioxygenase activity 
0033761	 mugineic-acid 3-dioxygenase activity 
0052860	 2-deoxymugineic-acid 3-dioxygenase activity 
0033771	 licodione synthase activity 
0033776	 phenylacetone monooxygenase activity 
0010295	 +-abscisic acid 8-hydroxylase activity 
0033777	 lithocholate 6beta-hydroxylase activity 
0033779	 5beta-cholestane-3alpha,7alpha-diol 12alpha-hydroxylase activity 
0033781	 cholesterol 24-hydroxylase activity 
0033782	 24-hydroxycholesterol 7alpha-hydroxylase activity 
0009815	 1-aminocyclopropane-1-carboxylate oxidase activity 
0001567	 cholesterol 25-hydroxylase activity 
0043732	 6-hydroxynicotinate dehydrogenase activity 
0033789	 phenylacetyl-CoA dehydrogenase activity 
0030699	 glycine reductase activity 
0033797	 selenate reductase activity 
0052907	 23S rRNA adenine(1618-N(6))-methyltransferase activity 
0052911	 23S rRNA guanine(745-N(1))-methyltransferase activity 
0052912	 23S rRNA guanine(748-N(1))-methyltransferase activity 
0052913	 16S rRNA guanine(966-N(2))-methyltransferase activity 
0052914	 16S rRNA guanine(1207-N(2))-methyltransferase activity 
0052915	 23S rRNA guanine(2445-N(2))-methyltransferase activity 
0052916	 23S rRNA guanine(1835-N(2))-methyltransferase activity 
0050631	 corydaline synthase activity 
0033802	 isoliquiritigenin 2-O-methyltransferase activity 
0052730	 sarcosine N-methyltransferase activity 
0052729	 dimethylglycine N-methyltransferase activity 
0043857	 N-acetylornithine carbamoyltransferase activity 
0050348	 trehalose O-mycolyltransferase activity 
0050635	 acridone synthase activity 
0050637	 lovastatin nonaketide synthase activity 
0050639	 10-hydroxytaxane O-acetyltransferase activity 
0050641	 6-methylsalicylic acid synthase activity 
0047267	 undecaprenyl-phosphate mannosyltransferase activity 
0050502	 cis-zeatin O-beta-D-glucosyltransferase activity 
0033831	 kojibiose phosphorylase activity 
0050347	 trans-octaprenyltranstransferase activity 
0033854	 glutamate-prephenate aminotransferase activity 
0033855	 nicotianamine aminotransferase activity 
0008686	 3,4-dihydroxy-2-butanone-4-phosphate synthase activity 
0033876	 glycochenodeoxycholate sulfotransferase activity 
0033608	 formyl-CoA transferase activity 
0033880	 phenylacetyl-CoA hydrolase activity 
0033881	 bile-acid-CoA hydrolase activity 
0047611	 acetylspermidine deacetylase activity 
0050536	 S-N-acetyl-1-phenylethylamine hydrolase activity 
0043740	 GTP cyclohydrolase IIa activity 
0033973	 dCTP deaminase dUMP-forming activity 
0018740	 2-hydroxybiphenyl-2-sulfinate desulfinase activity 
0043722	 4-hydroxyphenylacetate decarboxylase activity 
0033981	 D-dopachrome decarboxylase activity 
0033988	 bile-acid 7alpha-dehydratase activity 
0050558	 maltose epimerase activity 
0004512	 inositol-3-phosphate synthase activity 
0008922	 long-chain fatty acid [acyl-carrier-protein] ligase activity 
0046998	 S-usnate reductase activity 
0032115	 sorbose reductase activity 
0033732	 pyrroloquinoline-quinone synthase activity 
0008753	 NADPH dehydrogenase quinone activity 
0010308	 acireductone dioxygenase Ni2+-requiring activity 
0010309	 acireductone dioxygenase [ironII-requiring] activity 
0033784	 senecionine N-oxygenase activity 
0046570	 methylthioribulose 1-phosphate dehydratase activity 
0043716	 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity 
0036190	 indole-2-monooxygenase activity 
0034028	 5-carboxyaminoimidazole ribonucleotide synthase activity 
0034024	 glutamate-putrescine ligase activity 
0033969	 gamma-glutamyl-gamma-aminobutyrate hydrolase activity 
0036191	 indolin-2-one monooxygenase activity 
0036192	 3-hydroxyindolin-2-one monooxygenase activity 
0036193	 2-hydroxy-1,4-benzoxazin-3-one monooxygenase activity 
0043817	 phosphosulfolactate synthase activity 
0010176	 homogentisate phytyltransferase activity 
0052605	 gamma-tocopherol cyclase activity 
0052604	 delta-tocopherol cyclase activity 
0052889	 9,9-di-cis-zeta-carotene desaturation to 7,9,7',9'-tetra-cis-lycopene 
0033885	 10-hydroxy-9-phosphonooxyoctadecanoate phosphatase activity 
0033736	 L-lysine 6-oxidase activity 
0033739	 preQ1 synthase activity 
0033743	 peptide-methionine R-S-oxide reductase activity 
0052750	 reactive-black-5hydrogen-peroxide oxidoreductase activity 
0010285	 L,L-diaminopimelate aminotransferase activity 
0033970	 N-malonylurea hydrolase activity 
0034006	 amorpha-4,11-diene synthase activity 
0034007	 S-linalool synthase activity 
0034008	 R-linalool synthase activity 
0034010	 sulfolactate sulfo-lyase activity 
0034011	 L-cysteate sulfo-lyase activity 
0018814	 phenylacetaldoxime dehydratase activity 
0034004	 germacradienol synthase activity 
0052577	 germacrene-D synthase activity 
0034005	 germacrene-A synthase activity 
0033983	 diaminobutyrate decarboxylase activity 
0043785	 cinnamoyl-CoAphenyllactate CoA-transferase activity 
0033873	 petromyzonol sulfotransferase activity 
0033874	 scymnol sulfotransferase activity 
0052680	 epi-isozizaene synthase activity 
0033960	 N-methyl nucleosidase activity 
0043792	 enamidase activity 
0043718	 2-hydroxymethylglutarate dehydrogenase activity 
0052623	 ADP dimethylallyltransferase activity 
0052622	 ATP dimethylallyltransferase activity 
0052621	 diguanylate cyclase activity 
0047445	 3-hydroxy-3-isohexenylglutaryl-CoA lyase activity 
0016295	 myristoyl-[acyl-carrier-protein] hydrolase activity 
0016296	 palmitoyl-[acyl-carrier-protein] hydrolase activity 
0070204	 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity 
0070205	 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase activity 
0004610	 phosphoacetylglucosamine mutase activity 
0033712	 1,5-anhydro-D-fructose reductase 1,5-anhydro-D-mannitol-forming activity 
0034009	 isoprene synthase activity 
0033978	 phosphonopyruvate hydrolase activity 
0034029	 2-oxoglutarate carboxylase activity 
0052606	 chlorophyllide a oxygenase activity 
0052607	 7-hydroxy-chlorophyllide a oxygenase activity 
0080062	 cytokinin 9-beta-glucosyltransferase activity 
0052681	 alpha-bisabolene synthase activity 
0052650	 NADP-retinol dehydrogenase activity 
0052885	 all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity 
0033850	 Z-farnesyl diphosphate synthase activity 
0030772	 tryptophan 2-C-methyltransferase activity 
0034602	 oxoglutarate dehydrogenase NAD+ activity 
0047880	 erythrulose reductase activity 
0046429	 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity 
0052761	 exo-1,4-beta-D-glucosaminidase activity 
0050588	 apo-beta-carotenoid-14,13'-dioxygenase activity 
0052582	 +-menthofuran synthase activity 
0033849	 chrysanthemyl diphosphate synthase activity 
0033851	 lavandulyl diphosphate synthase activity 
0033188	 sphingomyelin synthase activity 
0071111	 cyclic-guanylate-specific phosphodiesterase activity 
0052904	 N1-acetylspermidineoxygen oxidoreductase 3-acetamidopropanal-forming activity 
0052897	 N8-acetylspermidineoxygen oxidoreductase propane-1,3-diamine-forming activity 
0052901	 spermineoxygen oxidoreductase spermidine-forming activity 
0052902	 spermidineoxygen oxidoreductase 3-aminopropanal-forming activity 
0052588	 diacetyl reductase (S-acetoin forming) activity 
0000832	 inositol hexakisphosphate 5-kinase activity 
0034278	 stemar-13-ene synthase activity 
0034283	 syn-stemod-1317-ene synthase activity 
0034279	 syn-pimara-7,15-diene synthase activity 
0034277	 ent-cassa-12,15-diene synthase activity 
0034280	 ent-sandaracopimaradiene synthase activity 
0034282	 ent-pimara-814,15-diene synthase activity 
0052931	 ethanol cytochrome-c oxidoreductase activity 
0052932	 2-chloroethanol cytochrome-c oxidoreductase activity 
0052682	 epi-cedrol synthase activity 
0052923	 all-trans-nonaprenyl-diphosphate synthase geranyl-diphosphate specific activity 
0052922	 hexaprenyl diphosphate synthase geranylgeranyl-diphosphate specific activity 
0052924	 all-trans-nonaprenyl-diphosphate synthase geranylgeranyl-diphosphate specific activity 
0035527	 3-hydroxypropionate dehydrogenase NADP+ activity 
0052920	 2R-2-hydroxy-2-methylbutanenitrile lyase activity 
0052892	 aromatic S-hydroxynitrile lyase activity 
0001680	 tRNA 3-terminal CCA addition 
0052927	 CTPtRNA cytidylyltransferase activity 
0052928	 CTP3-cytidine-tRNA cytidylyltransferase activity 
0052601	 S-limonene 1,2-monooxygenase activity 
0052929	 ATP3-cytidine-cytidine-tRNA adenylyltransferase activity 
0034417	 bisphosphoglycerate 3-phosphatase activity 
0052748	 baicalin beta-D-glucuronidase activity 
0052851	 ferric-chelate reductase NADPH activity 
0052749	 glucose-6-phosphate dehydrogenase coenzyme F420 activity 
0035595	 N-acetylglucosaminylinositol deacetylase activity 
0052886	 9,9-dicis-carotenequinone oxidoreductase activity 
0052887	 7,9,9-tricis-neurosporenequinone oxidoreductase activity 
0052875	 riboflavin reductase NADH activity 
0097266	 phenylacetyl-CoA 1,2-epoxidase activity 
0036199	 cholest-4-en-3-one 26-monooxygenase activity 
0036200	 3-ketosteroid 9-alpha-monooxygenase activity 
0036201	 ent-isokaurene C2-hydroxylase activity 
0036202	 ent-cassa-12,15-diene 11-hydroxylase activity 
0036203	 taxoid 14-beta-hydroxylase activity 
0004032	 alditolNADP+ 1-oxidoreductase activity 
0052863	 1-deoxy-D-xylulose 5-phosphate metabolic process 
 0004930	 G-protein coupled receptor activity 
 0007186	 G-protein coupled receptor signaling pathway 
 0016021	 integral to membrane 
 0005524	 ATP binding 
 0016887	 ATPase activity 
 0005515	 protein binding 
 0003924	 GTPase activity 
 0005525	 GTP binding 
 0046983	 protein dimerization activity 
 0003723	 RNA binding 
 0004867	 serine-type endopeptidase inhibitor activity 
 0004871	 signal transducer activity 
 0007165	 signal transduction 
 0016020	 membrane 
 0000287	 magnesium ion binding 
 0008083	 growth factor activity 
 0004190	 aspartic-type endopeptidase activity 
 0006508	 proteolysis 
 0005509	 calcium ion binding 
 0007156	 homophilic cell adhesion 
 0004869	 cysteine-type endopeptidase inhibitor activity 
 0009055	 electron carrier activity 
 0016491	 oxidoreductase activity 
 0022904	 respiratory electron transport chain 
 0005506	 iron ion binding 
 0020037	 heme binding 
 0003725	 double-stranded RNA binding 
 0051536	 iron-sulfur cluster binding 
 0005576	 extracellular region 
 0016620	 oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor 
 0055114	 oxidation-reduction process 
 0003700	 sequence-specific DNA binding transcription factor activity 
 0043565	 sequence-specific DNA binding 
 0006355	 regulation of transcription, DNA-dependent 
 0008009	 chemokine activity 
 0006955	 immune response 
 0005179	 hormone activity 
 0030246	 carbohydrate binding 
 0004970	 ionotropic glutamate receptor activity 
 0005234	 extracellular-glutamate-gated ion channel activity 
 0003774	 motor activity 
 0016459	 myosin complex 
 0004308	 exo-alpha-sialidase activity 
